year,term,context
2009,nature,slovenia wider in europe and the world in many countries is much less varied but often quite destroyed slovenia has
2009,nature,park on the other side of our beautiful country beautiful represents a pearl that is our grandchild s legacy but
2009,nature,it is important to mention the very important acquisition of 2000 for all inhabitants of slovenia namely to establish a
2009,nature,areas there are opportunities for sustainable development and environmental and friendly tourism in response to mr podkrižnik s question the
2009,nature,in addition activities can be developed in some areas of 2000 if they have no particular impact on this in
2009,nature,it was not an important topic we rushed with this and as has already been said today under the birds
2009,nature,power plants and the construction of the necessary railway infrastructure 2000 forces the country to commit violations why did i
2009,nature,show you how much paper we ve already written about in the slovenian national party alone first of all we
2009,nature,primorska area we bought land with the state company within this is elektro primorska on which we want to build
2009,nature,life plus which finance environmental projects in the field of surely there is also a second bounding edge of the
2009,nature,a thorough and fundamental consideration of the negative edge of 2000 on the other hand we certainly want slovenia to
2009,nature,i will focus on the proposal of the department of protection to include the area of the lower sava in
2009,nature,and there has been a proposal from the department of protection and this proposal is now under consideration at the
2009,nature,similar things and that was enough for the department of protection to initiate a procedure if so and this must
2009,nature,be protected everything would be fine if the institute of protection also had studies on how many of these same
2009,nature,factors one of these factors is our responsible attitude toward to life in this nature and so on our other
2009,nature,is our responsible attitude toward nature to life in this and so on our other also responsible must be the
2009,nature,demanded more detailed information from the applicant the department of protection what the impact of this proposal on a number
2009,nature,show you on one occasion that under some nobleness of 2000 which it certainly is and i welcome in this
2009,nature,whole bunch of life problems that are not proud of and this noble idea of hers so let us need
2009,nature,your honor i have already spoken about the question of on behalf of the group of members so allow me
2009,nature,briefly in my personal name in dealing with issues around 2000 we face similar issues as we do in many
2009,nature,development of the country as a result it cuts into with various interventions and on the other hand to protect
2009,nature,in some area i think that in the field of too a lot of moves have been made quickly without
2009,nature,in the way of a powerful directive that talks about that it is necessary to explore the whole country to
2009,nature,who have this responsible task of protecting the environment protecting habitats so that such protections and such protections are systematically
2009,nature,approaches when we feel that such protection and protection of occurs primarily or only where at some point they want
2009,nature,you for your word already in the adoption of the conservation act in 2003 we had a very concrete proposal
2009,nature,proposal for the social democrats to plan the development of conservation where these protected areas are also managed that is
2009,nature,office of the republic of slovenia for the protection of in kočev at that time two votes were lost in
2009,nature,assembly today it is the seat of the institute for conservation or nature protection in ljubljana it is easier to
2009,nature,is the seat of the institute for nature conservation or protection in ljubljana it is easier to talk about nature
2009,nature,nature protection in ljubljana it is easier to talk about protection if you have a seat in ljubljana and you
2009,nature,it could at the same time extend the area of 2000 to the very part where it was placed in
2009,nature,required by the directive once again if the department of protection had its seat in kočev surely all those who
2009,nature,office of the republic of slovenia for the protection of will it be minister podobnik who then adopted and proposed
2009,nature,course i feel the same way when we talk about 2000 and what the minister said when it comes to
2009,nature,2000 and what the minister said when it comes to conservation when it comes to protecting certain endangered species it
2009,nature,the ones who feel the most problems as far as is concerned if they were doing a survey on tromostsov
2009,nature,be accepted look sometimes we have a bigger concern for for some habitats that are not even as threatened as
2009,nature,i think it is necessary to have sobriety in this we are all for the protection of the environment too
2009,nature,of protecting animal or plant habitats in a limited area and environment must be protected we must also protect fertile
2009,nature,looks nice and right certain areas are protected by this the situation seems concrete and nothing can be changed in
2009,nature,convinced that it is possible for the individual cases of 2000 or those areas to be re examined and to
2009,nature,inhabitants in these areas to live decently in association with with natural beauty and that they will also be interested
2009,nature,we will find solutions that will not be harmful to and will be a relief to the affected people thank
2009,nature,protected areas in individual municipalities is extremely different from 0 all the way to 100 in prekmurje areas as well
2009,nature,in what way and what we have designated as the area the fact is when we look at the map
2009,nature,the fact is when we look at the map of in slovenia there are very unusual areas with individuals i
2009,nature,of things should be uniformly defined as the area of but may not depends on what the criteria we set
2009,nature,that the area is say the ljubljana barja area of then it means that this area cannot be where the
2009,nature,the ljubljana barja which suddenly appears one peninsula in which 2000 is not this is about as much as it
2009,nature,time if the result is such that certain areas of are justified with very clear rules abolished then this will
2009,nature,be a large part of austria a high percentage of 2000 in austria i think that if we are thinking
2009,nature,necessary to make one sober calm revision of the entire 2000 which will bring truly well founded areas and we
2009,nature,austria and germany may then receive our high percentages of 2000 thank you
2009,nature,in my municipality for example comments on the extension of to an area where the dominant population is to an
2009,nature,very constructive we are all aware of the importance of 2000 we see that there are certain problems we need
2009,nature,i am sure that natura 2000 helps to preserve our to preserve an unspoiled nature for the next generation which
2009,nature,2000 helps to preserve our nature to preserve an unspoiled for the next generation which is of paramount importance it
2009,nature,achieve the ambitions that individuals have in these areas within 2000 i agree that there will have to be another
2009,nature,debate not just within parliament and that we will understand as some lasting value to be treated with care i
2009,nature,use that is human or human use and between certain protection requirements even if we had significantly less coverage we
2009,nature,of the forests then such a level of coverage of is nothing special in fact it may be useful that
2009,nature,and doesn t come up with are covered by the 2000 problem i m not saying it s always like
2009,nature,to bovško because they are attracted to the attractiveness of and the related activities destroy these attractions of nature and
2009,nature,of nature and the related activities destroy these attractions of and they will no longer come to bovška as they
2009,nature,speak any further this means that we also love this because it is cultivated because it is the product of
2009,nature,i can tell you that the problem is not the 2000 restrictions but the other way around first of all
2009,nature,control through tax authorities and the implementation of this in this positive extension can also be realized however i must
2009,nature,other objectives but i think they are more technical in such as records and some other things i therefore support
2009,nature,is right to look at and take measures to protect and cleaner air but at the expense of the poor
2009,nature,meeting of the national assembly are of an anti crisis not one it s like we re in another time
2009,nature,name in the sense that i had hurt her personal by saying that the government still had 30 minutes of
2009,nature,also raised as compared to companies of a different legal which could not apply this rule because of their different
2009,nature,could not apply this rule because of their different legal regardless of the above the issue of the spirit of
2009,nature,mud there were many cases that were of a minor however these great things have somehow not been found in
2009,nature,are very critical of denationalization and return of property in but they have received a lot of this property returned
2009,nature,of care are organised in environments or occupations where the of the activity makes it difficult the slovenian army is
2009,nature,with that material goods and material goods of a social but now those who paid the ara ara paid to
2009,nature,through toll stations we are setting up obstacles of another and these obstacles on highways are enormous and i regret
2009,nature,sent to brussels where this amendment was entirely covered with 2000 it was no problem to remove the entire planet
2009,nature,it was no problem to remove the entire planet from 2000 vremščice from the left hand so that it tried
2009,nature,at these things more broadly i do not believe that in brussels cannot be unlocked for that part of the
2009,nature,by all not only by the inhabitants but also by i will certainly support the proposal for an annual programme
2009,nature,the possibility of drawing brown coal in gorički where the area is for example at least once more of the
2009,nature,such as mura should we also be able to harmonise conservation interests fourthly the construction of smaller biomass cogenerations allowing
2009,nature,i say because we want no harm to anyone but does its work by no means can this number be
2009,nature,not a transitional provision but a provision of a permanent the following members of the committee adopted without discussion the
2009,nature,know is one of those countries that has the most so we can talk about a very preserved nature of
2009,nature,most nature so we can talk about a very preserved of course probably all the rules that would actually lead
2009,nature,probably all the rules that would actually lead this preserved to this point so that we can market this nature
2009,nature,nature to this point so that we can market this we have relatively little in slovenia we believe that one
2009,nature,of a law on access to information of a public and has been confirmed as a good legal basis for
2009,nature,this place because of mistakes that are of a professional what has been mentioned in relation to croatia with regard
2009,nature,short the consequences this is said to be the ethical of our conduct in the crisis therefore only one part
2009,nature,you ll say this unemployment can become a structure of exactly therefore we must now pay attention to measures to
2009,nature,what kind of thing you ve left in such a that it s causing us some problems but every government
2009,nature,who have become aware of the importance of human and co existence must at this level act with the power
2009,nature,on the other hand it is a matter of such that the pension is earned by working age it s
2009,nature,budget then this matter is not entirely of a systemic this is what we run into when the budget is
2009,nature,of industrial property growth is an obstacle to our budgetary this year we have managed to secure funding for its
2009,nature,companies at one address but they are only speculative in and are the exploitation of loose legislation permitted by the
2009,nature,prepared measures but these measures cannot be of a collective in the sense that we will then organise some gathering
2009,nature,i am addressing the issue in view of the current of this issue in the sls group in mid may
2009,nature,intervention into the space thereby also causing irreparable damage in and an enormous deterioration in the sustainable development of living
2009,nature,a concrete intervention in terms of i don t know protection from the point of view of cultural heritage not
2009,nature,organised public or by a civil initiative of such a are actually to be heard and corrected or whether they
2009,nature,right is then recognised which is identical in its legal and content for this reason the government supports the proposed
2009,nature,right is then recognised which is identical in its legal and content in the group of social democrats we are
2009,nature,and social coexistence of people the cultural treatment of our and historical heritage that is the natural and historical heritage
2009,nature,very important in our opinion even more so in the of this institution correct up to date reporting and information
2009,nature,is it inside the institution or is it just the of the work that must be stressful for workers if
2009,nature,subscription and this is a political problem of its own but some facts first of all this audit house because
2009,nature,same time do not mainly open conceptual debates on the of our society but quickly satisfy themselves with banalism at
2009,nature,in it you can t live from the beauty of for this there must be good people who think positively
2009,nature,hours the measure is worth €230 million of a temporary and is once again completely comparable to the measures taken
2009,nature,the government janez janša listed 18305 under the laws of these persons should be smaller you ve listed 24 grand
2009,nature,symbolically however other measures of a more or less remedial have taken place on a day to day basis subsidising
2009,nature,of environmental control in slovenia we have already adopted the conservation act in 1999 which states in article 155 that
2009,nature,which states in article 155 that they are competent in on one side of the inspection service and on the
2009,nature,other hand we have committed ourselves to the introduction of protection monitors the following 156th article of the same law
2009,nature,law will be done to ensure of course that this protection control will be established ten years have passed unfortunately
2009,nature,things from hunting beekeeping gleaning and certain other crops of of course it is in the interests of the state
2009,nature,respected minister i am asking a question which according to might not be judged in the context of the 21st
2009,nature,on when they go through various competitions to school in and so on in short i d like you to
2009,nature,group of prosecutors such incidents are of course trivial in it s probably gonna take at least a shot or
2009,nature,said that such cases also occur which are absurd in i wouldn t say it s a homeless person it
2009,nature,a reward some motive or substantive reasons of a personal why all of this had happened for a high reward
2009,nature,changes that are quite professional and not of a political which also speaks of the fact that the law has
2009,nature,this should be stressed that only the conditions of commercial are regulated nothing else that is not commercial in nature
2009,nature,nature are regulated nothing else that is not commercial in is governed by this law it may be important to
2009,nature,everyone has the right to receive information of a public which has a legitimate legal interest in the law except
2009,nature,depending on the size of the company and the legal of the company the difference is whether it is an
2009,nature,we ve been here for hours discussing the meaning of 2000 and it was very touching how different perspectives inspire
2009,nature,society respect for and implementation of that program and those conservation networks is still an important thing this conflict of
2009,nature,be implemented in practice because of its political and unfair they proposed to highlight the principle of target orientation and
2009,nature,adopted in accordance with the urgency procedure due to the and method of adopting and preparing the rules adopted in
2009,nature,new system the proposed law is of a highly technical the legislative and legal service submitted its comments in writing
2009,nature,services on individual articles which were mainly of a nomological the health committee itself through its consideration of the law
2009,nature,always been said that conservation of the environment respect for and preservation of natural goods must be maintained but little
2009,nature,when mr kopač even ripped a certain area out of 2000 to build wind centres there today the state is
2009,nature,all living beings including of course all living and inanimate according to our assessment when dealing with climate change issues
2009,nature,say have lost the feeling that we are connected to and that nature which is so natural responds to every
2009,nature,the feeling that we are connected to nature and that which is so natural responds to every intervention can be
2009,nature,recklessness only together can we do more and better because is whole and it works that way we must never
2009,nature,must be aware that people are so fatefully connected to and to each other that we will feel it more
2009,nature,of machines and computers but we ignore the power of and the resulting weather remember we build in flood zones
2009,nature,more attention to awareness education and learn how to love just talking isn t enough thank you
2009,nature,for this declaration because it is important what environment what we will pass on to our explorers thank you very
2009,nature,that has taken care of life in the world is or natural systems and here s the point that i
2009,nature,however that he faced a lot of problems particularly structural which stemmed from irregular or even controversial legal arrangements the
2009,nature,a member of these key european associations due to the of its placement in the legal order partly because the
2009,nature,protection act second in slovenia alone is based on understanding as a whole and consequently comprehensive material and legal treatment
2009,nature,area as a whole there remains only the preservation of and the treatment of genetically modified organisms of course the
2009,nature,the environmental protection council and its greater constructive and critical towards environmental protection providers whether the council for the protection
2009,nature,the forms but that the comments were of a content and that the copy pasta for two municipalities were the
2009,nature,copy pasta for two municipalities were the same and such not in accordance with the rules but in accordance with
2009,nature,any entity the present law is only of a systemic and does not explain the purpose of the penal code
2009,nature,is true at least so many say of a technical it corrects small things and so on but these two
2009,nature,first substantive ones and others which are more editorial in i d like to point out a few things i
2009,nature,help we grant by this law is of a unique it is worth noting that there is a system of
2009,nature,it is one of the laws which has an intervention and which seeks to mitigate not only the consequences of
2009,nature,at the time some of which were more difficult in but some were more procedural but it is good to
2009,nature,this is about constantly weighing the balance between development and conservation finally triglav is an important slovenian symbol and for
2009,nature,confidential data a dominant undertaking data data of a public and a variety of others more specific in addition different
2009,nature,and unpleasant but obviously this is what i judge their at the liberal democracy club we will support this law
2009,nature,of intervention funds these considerations in particular the long term of the measure should also be included in the continuation
2009,nature,in directing students when sociology has been over populated and has been lagging behind it is in nature that we
2009,nature,populated and nature has been lagging behind it is in that we expect the potentials that will come from these
2009,nature,achieve everything with the law based entities irrespective of the of the business process and the nature of the work
2009,nature,irrespective of the nature of the business process and the of the work in doing so we are thinking mainly
2009,nature,bill that we are considering today is of an intervention it is one of the measures taken by the government
2009,nature,those which should be taken into account of a technical in short that the information system was not adequately prepared
2009,nature,service the representative stressed that the comments of a nomotechnical and in the amendment proposals were sufficiently taken into account
2009,nature,amendment before us is in a way very symbolic in it is a question of knowledge of investment in science
2009,nature,in fact as my colleague grimes said a truly symbolic are we in favour of raising the competitiveness of the
2009,nature,with under urgent procedure for reasons of urgency of economic given that the impact of the economic crisis on developments
2009,nature,authorities as proposed who would definitely belong there by the of their operations the discussion continued with particular emphasis on
2009,nature,order to do what other institutions which should do in will not do i m thinking about commercial banks here
2009,nature,of the esteemed assembly seizures to wages are temporary in due to the limited impact of the financial crisis the
2009,nature,theory cut salaries they would save 10 apartments of decent in ljubljana we welcome fully welcome such measures and therefore
2009,nature,believe that such a law which is only likeable in should be more principled and more principled why am i
2009,nature,thank you for your word one problem is structural namely that in slovenia there is a number of small
2009,nature,what way does the european commission decide on the discriminatory of a wine system in a member state where does
2009,nature,comparison to this law the bill does not have the of the intervention law and is the only reason that
2009,nature,income and to fill state cash and social funds by we slovenians are working and we want to earn money
2009,nature,law on the single pension supplement is already such a that it is not possible for it to talk about
2009,nature,proposal on intention and systemic solutions does not have the of the intervention law unfortunately today’s times of crisis in
2009,nature,put back into the established rails by some measures if does not send us a very expensive account thank you
2009,nature,law we are talking about today is of a fireman’s i agree that when the economic and social crisis deepens
2009,nature,but this forecast is for the time being oral in spoken here and yesterday for the media that a system
2009,nature,third package of measures these will be of a practical and will be placed in some strategic project that we
2009,nature,sure longer than just to his own threshold the very of the preparation and adoption of two year budgets leads
2009,nature,get stuck in our throat i understand the well intentioned of the proposed amendment which provides funds for the implementation
2009,nature,this would mean that the counter crisis measures of such are also of such nature so that we will not
2009,nature,counter crisis measures of such nature are also of such so that we will not be flooded because someone has
2009,nature,implement publicly the measure does not merely have a social because it does not only concern those who are socially
2009,nature,concern those who are socially at risk it has the of intergenerational solidarity and in some ways reduces the difference
2009,nature,river because the previous questions are of a more general but i see that the member is particularly interested in
2009,nature,excuse for not being effective enough to prevent violence against and people however the occasional presence of the police has
2009,nature,ministers colleagues and colleagues the question is of a broader so i d like to address it to two ministers
2009,nature,where projects are such that they are completely local in they need to be linked in some way administratively linked
2009,nature,is highly listed also due to the high management of in the past natura 2000 is a special condition i
2009,nature,climate change which is also due to inappropriate treatment of with regard to nature 2000 i must say that on
2009,nature,also due to inappropriate treatment of nature with regard to 2000 i must say that on the basis of the
2009,nature,in practice we can find that in some areas of 2000 activities can be developed if they do not have
2009,nature,they are specifically secured not only within the framework of 2000 but also as a protected park we will report
2009,nature,blocking development it is possible under certain conditions however in conservation there is always a balance between development and environmental
2009,nature,are defined as natura 2000 and we know that in there is something different than i don t know a
2009,nature,at the first moment everyone is for having a beautiful a clean nature and so on it sounds nice you
2009,nature,moment everyone is for having a beautiful nature a clean and so on it sounds nice you are modern but
2009,nature,i always say is actually a balance between development and protection with regard to measures what we can do as
2009,nature,as i said is always the balance between intervention in and protection of the environment we re trying to be
2009,nature,is no doubt that the problem is of a broader on the basis of all the above i ask the
2009,nature,be found out in nearby stores for summer school in parents have to contribute to the sea and for winter
2009,nature,part regarding the payment of teachers for a school in i should say that the change in wage legislation has
2009,nature,to 120 euros at the time of the school in so it does not claim that there is no payment
2009,nature,grown too many professional institutions i also believe that the of the work of cultural societies is significantly different from
2009,nature,due to limited natural opportunities and goods and to ignoring is also environmentally unacceptable politics also bear great blame for
2009,nature,this is a good result which is not exceptional in given the circumstances in which it has been achieved if
2009,nature,service stated that a comment of a legal and technical had been submitted was taken into account in the proposal
2009,nature,are assessing that this measure is essentially of a structural and that the economic crisis will have long term consequences
2009,nature,must say that there is no need to waste the of construction materials and other municipal waste because local communities
2009,nature,on saturday she ran in maribor action discovering packs in along with the newspaper house evening and i must say
2009,nature,people not to waste construction material and other waste in because there is no need since municipalities have organised places
2009,nature,is now such that not only those funds obtained by from state aid or state actions but also all the
2009,nature,after all this recovery will be extremely gradual the temporary of most anti crisis measures in the international environment has
2009,nature,deterioration of the public financial balance and are by their temporary we expect that the improvement of the economic situation
2009,nature,that is concerned about the environment which is concerned about but i cannot see anything else from this proposal but
2009,nature,very simple matter which is completely administrative and bureaucratic in and which europe is already implementing appears to be now
2009,nature,is certainly fun when in words extremely expressed concern for is masked by a purely banal milking of voters because
2009,nature,re doing right now if you were really concerned about and emissions then we would be discussing the issue of
2009,nature,laid down what measures are being taken to protect the living quarters and to protect people against the harmful effects
2009,nature,is losing important opportunities business opportunities that are strategic in which will probably be discussed and made public in the
2009,nature,way of removing sipins from the drava stream from the conservation perspective because this is the only way we can
2009,nature,ministry or the office for space although of a cosmetic of these spatial plans last week as far as i
2009,nature,number of persons who needed appropriate permits due to the of the work on the basis of these facts the
2009,nature,into a landfill of construction wastes and thereby permanently endangered we also endangered drinking resources and allowed private companies to
2009,nature,different from the same sex community where due to the of the community the fact that children cannot have children
2009,nature,amend the law with the aim of abolishing the unconstitutional of article 22 of the law somewhat superficially since the
2009,nature,the scheme of financing the system which is by its a system of social security and not a system of
2009,nature,the company that does it is this illegal intervention into the threat the ecological pollution of the environment even the
2009,nature,of the prosecution organisation in cyprus was of an administrative it referred to some personnel records and it ended in
2009,nature,for this as i have pointed out are of principled we will do as we did in our first vote
2009,nature,for preparedness and on calling which depending on the specific of the work are essential components or essential components of
2009,nature,however some of these measures are of a long term such as a competitiveness programme which is a priority for
2009,nature,three some other corrections since these corrections are of such are of course possible to make additional amendments i would
2009,nature,model we can intervene today with tax reliefs of this this needs to be stressed because when it comes to
2009,nature,that this amendment is a bit of an ad hoc today and i therefore support the original text of article
2009,nature,the decision on this issue is of a long term and will have long term consequences let s hope positive
2009,nature,the fact is that in my opinion the minister of has made some key points and has come forward operationally
2009,nature,law so it is not the law of a systemic it is the result of an economic crisis and what
2009,nature,2000 where only this amendment was eliminated by the national 2000 project why this happened you might be able to
2009,nature,dear colleagues and colleagues while i am aware that the of parliamentary democracy is debated i remind you however that
2009,nature,also limits to saying that it is somehow a fitting see since 1990 when we had 60 congregations and by
2009,nature,incentives are most effective when they are of a financial i think we re at the point where we should
2009,nature,for the accident insurance of persons who due to the of the work are exposed to an increased risk of
2009,nature,an increased risk of accidents at work due to the of the work which is certainly good the proposed new
2009,nature,these powers and to their effect is of a legal after our amendment they re worthless in your opinion voting
2009,nature,the freezing of european funds due to the alleged discriminatory of the vineyards already on 30 march there was still
2009,nature,that only the european court can decide on the discriminatory of the introduction of wines we received an official reminder
2009,nature,possible solution not to be overlooked as to the discriminatory of this system also seven day vignettes will not prevent
2009,nature,of silence to members the proposal was not procedural in but was of a substantive nature and discussed content and
2009,nature,was not procedural in nature but was of a substantive and discussed content and taught us how to speak i
2009,nature,services serious warnings have been given about the non systematic of such a solution which interferes with legislation in the
2009,nature,tourism gambling and actually these advantages that this beauty of and offer when you can come from skiing to sea
2009,nature,projection of public financial aggregates which indicates a deeper structural of the public finances problem while maintaining high deficits in
2009,nature,the unreasonableness of rejection is assessed these circumstances are the of the dispute the decisive facts in the dispute the
2009,nature,or budget expenditure so it is some savings of symbolic compared to the 2 billion deficits that we are looking
2009,nature,shs was created other acts and facts of an interstate relating to the territory of today s countries of slovenia
2009,nature,these projects i asked him how the state institute for protection proposed a construction site in natura 2000 in the
2009,nature,this is not the idea and the invention of the protection agency or the slovenian environmental agency but the commission
2009,nature,severe sanctions does not know that we will not correct as it was intended then it was at the time
2009,nature,number of issues need to be clarified in this regard zones may be declared where certain specific species are protected
2009,nature,safe this has not been done however the institute for protection has proposed the inclusion of this area in natura
2009,nature,package is proposed which is intended to be symbolically saving and at the same time a budget rebalancing we are
2009,nature,also start with intensive exit strategies due to the temporary of most anti crisis measures and the expected shift in
2009,nature,the recovery period is now beginning due to the temporary of some anti crisis measures and the expected shift in
2009,nature,carbon environmentally sound society the policy focuses on climate change biodiversity water waste and industrial pollution in order to improve
2009,nature,dispute if anyone wanted any better proof of the undemocratic of the current government then i must say that it
2009,nature,administration to the issuance of thousands of decisions such a can only be generalized by a legal act because the
2009,nature,also contributed to the increasing awareness of the weight and of the problem and are increasingly under the influence of
2009,nature,concerns which were mainly principled and very little specific in was when this trip began when it was the first
2009,nature,legislative and legal service the first was of a constitutional in particular in relation to the principle of legality the
2009,nature,s irrelevant however he is also aware of the very of the proposal the sds which he has tabled only
2009,nature,in short by a few thousand but the laws of would say that someone died it means that there should
2009,nature,of the law s amendment were purely of a terminological and that they had no other comments in presenting the
2009,nature,case an additional faith to certain people of a particular and that is really the whole priority of the current
2009,nature,will vote because it is also lying about the legal of this law if the minister gives his consent the
2009,nature,of this law now in force are of such a that they have already caused irreparable damage and the applicant
2009,nature,questions because these are our data of a completely internal and a dot and from just one honorable exception they
2009,nature,mayor who signs the agreement but who has the legal of the letter of intent if i understand i m
2009,nature,power plant has also stopped because the state department of protection wants to place this river in the bottom stream
2009,nature,also has some demands or open questions of a material to serbia and one would expect that according to the
2009,nature,to protect against erosion and storms at a time when is egregious and attention is not focused solely on the
2009,nature,the state budget some of the irregularities are of such that they still need to be given some specific emphasis
2009,nature,appropriations and as a result the launch of projects in started which will be very clear in 2008 and 2009
2009,nature,the composition and that they are mostly of a formal it has never happened before that the final account as
2009,nature,things have happened that only today reflect the entire disastrous of those moves i will not stop repeating some of
2009,nature,some important areas in this country one is that of protection the other is the taking over of certain tasks
2009,nature,from the decision to return exceptional amounts of property in and that compensation for this if not reimbursed in due
2009,nature,as such work is irreparable damage the increasing impact of suggests that forests are still needed to calm the winds
2009,nature,to the misalignment of the cadastra with the state of the data on the land actually suitable for processing differ
2009,nature,a discrepancy between such documents in view of the legal of the state budget the implementation of the law on
2009,nature,which it is intended and also of a purely political it comes from the past from previous years or from
2009,nature,assets even though we know that it is temporary in to provide guarantees under this law of course in the
2009,nature,this amendment is symbolic in or is an amendment to inform the slovenian tycoon that
2009,nature,providers face problems that are often incomprehensible because of their and appetite to the deceased and their relatives these are
2009,nature,oil and its derivatives these two institutions are by their established to provide reserves each covering a substantively different but
2009,nature,proposed amendment which has been tabled and therefore the current of this law is still large enough to be adopted
2009,nature,situation the referendum initiative of course is of a political and makes this situation worse the fear that the proponents
2009,nature,from the eyes of the public because it is the of the work of the executive branch of power will
2009,nature,this is the smurf act some concerns of the constitutional have also been raised by the legislative and legal service
2009,nature,this danger exists in criminal matters of the most difficult and there was another danger under the applicable law on
2009,nature,i believe that this was a forecast of a programming what such a hero would do to support the request
2009,nature,sure there is uncertainty here but uncertainty is such a that i will be very happy to support it thank
2009,nature,in front of the public or because of a different of work somewhere in the previous consent of the minister
2010,nature,granted the first argument for our opposition is principled in because we believe that the system of public line transport
2010,nature,line transport of passengers in road transport because of its and the situation in which it is situated does not
2010,nature,quote part of the content in view of the different of work through full time work in health activities carried
2010,nature,in the labour relations act are not compatible with the of the health work it follows from the material for
2010,nature,of the legislative and legal service that given the different of working full time in healthcare activities carried out by
2010,nature,compulsory profit sharing among employees as well the anti constitutional of property intervention was mentioned interesting argument after 1990 we
2010,nature,for the preparation of this law is of a social which is very rare today as it usually looks more
2010,nature,today the only reason for the amendment is the nomotechnical reads as follows the law on cooperation between the national
2010,nature,of the european union does not make sense since the of the hearing is such that it does not lead
2010,nature,day are also used by many visitors to the countryside and recreation better the original sin of 1996 when we
2010,nature,cover the costs necessary for farming and therefore have the of income and not income similarly companies receiving different support
2010,nature,policies the implementation of public environmental services the preservation of and water management important international developments the implementation of the
2010,nature,would like to point out that the human attitude toward is still so that nature understands as something that has
2010,nature,that the human attitude toward nature is still so that understands as something that has been put to use in
2010,nature,for this with our health in addition to the affected we pay ourselves unfortunately we will be most likely to
2010,nature,purpose of being an objective presentation of the state of processes it s not this report is not already due
2010,nature,cost effectively supported by funding measures in the field of 2000 protection park protection soil and water protection will certainly
2010,nature,the provision of public environmental services and the preservation of and water management a certain proportion of the data comes
2010,nature,significantly given the importance of agriculture for rural development and conservation the structure of agricultural production is changing this report
2010,nature,third of the territory under the extremely strong control of 2000 however if we look at the report we can
2010,nature,because it is very administratively taking a approach to understanding 2000 and all measures that should also be implemented in
2010,nature,but the bigger problem is in practice it is in what happens in nature in the field of the environment
2010,nature,is in practice it is in nature what happens in in the field of the environment how things stand there
2010,nature,the report would not be necessary if things were in it would be in everyday life as they should be
2010,nature,to be achieved in particular subsidies should promote sustainable and friendly agriculture with appropriate and financially strong measures in the
2010,nature,commitment and a logical smart thinking that open wounds in where we still have space are being filled and then
2010,nature,which go beyond what we are capable of and which itself is able to regenerate that is why on our
2010,nature,zones to distinguish genetically modified plants from other growth in conservation — bad waste management — bad no change in
2010,nature,the people living there should also be taken into account conservation there s too much cabinet thinking and too little
2010,nature,between the two countries which are similar to those of and potential austria and slovenia talk about that we have
2010,nature,received the land plot returned in the denationalisation process in as was the original dictate of this paragraph members of
2010,nature,construction of public infrastructure and where parcels returned in the of the denationalisation beneficiary and the amendment complements the proposal
2010,nature,parcel has been returned in the process of denationalisation in he is therefore trying to deal with the needs of
2010,nature,cycles otherwise very deep strong but of a short term these cycles are in a modern paradigm a technological paradigm
2010,nature,is characteristic of saving which is increasingly long term in in this context financial products and special institutions which in
2010,nature,or the other dorijan márušič or marušič is such a he likes to deal with difficult problems he likes to
2010,nature,baltic countries slovenia has all the problems of a manageable all our problems are manageable with the power of reason
2010,nature,except social measures social measures however are complementary measures by we need to take social measures but only in the
2010,nature,will not solve the problems that are of a structural and which have actually caused greece to fall into this
2010,nature,ljubljana this would also lead to rationalisation or if the of the work is that way to make room for
2010,nature,but not worthy of support because they point to their and way of thinking
2010,nature,cohesion let s go with measures of a long term that will not politically pay off in the short term
2010,nature,covered by three related sets of measures these are structural institutional nature and economic policy measures consolidation of public finances
2010,nature,three related sets of measures these are structural nature institutional and economic policy measures consolidation of public finances of course
